Datetime,l_C,i_H,o_L,p_O,o_V
2025-06-27 19:58:00+00:00,201.0749969482422,201.09860229492188,200.85499572753906,200.8699951171875,460644
2025-06-27 19:59:00+00:00,201.10000610351562,201.16000366210938,200.9199981689453,201.0749969482422,960312
2025-06-30 13:30:00+00:00,201.91749572753906,202.19000244140625,201.72000122070312,202.00999450683594,1721098
2025-06-30 13:31:00+00:00,201.55499267578125,202.02000427246094,201.47999572753906,201.87010192871094,248946
2025-06-30 13:32:00+00:00,201.38999938964844,201.5800018310547,201.25999450683594,201.55499267578125,160418
2025-06-30 13:33:00+00:00,201.11000061035156,201.41000366210938,201.0500030517578,201.41000366210938,202578
2025-06-30 13:34:00+00:00,200.89500427246094,201.1199951171875,200.82000732421875,201.08999633789062,294603
2025-06-30 13:35:00+00:00,201.1999969482422,201.22000122070312,200.71499633789062,200.9199981689453,224943
2025-06-30 13:36:00+00:00,200.83999633789062,201.23500061035156,200.77000427246094,201.1999969482422,171619
2025-06-30 13:37:00+00:00,200.66000366210938,200.875,200.5500946044922,200.85000610351562,202295
2025-06-30 13:38:00+00:00,200.9949951171875,201.00999450683594,200.57000732421875,200.64999389648438,168607
2025-06-30 13:39:00+00:00,201.02000427246094,201.1999969482422,200.98939514160156,200.98939514160156,171164
2025-06-30 13:40:00+00:00,201.3300018310547,201.38999938964844,201.01010131835938,201.02000427246094,169684
2025-06-30 13:41:00+00:00,201.44000244140625,201.44970703125,201.08729553222656,201.33999633789062,172333
2025-06-30 13:42:00+00:00,200.97999572753906,201.4499969482422,200.97999572753906,201.4499969482422,155401
2025-06-30 13:43:00+00:00,201.17300415039062,201.25750732421875,200.77999877929688,201.01499938964844,256746
2025-06-30 13:44:00+00:00,201.0792999267578,201.2100067138672,201.02000427246094,201.1699981689453,98579
2025-06-30 13:45:00+00:00,201.1199951171875,201.19000244140625,200.80999755859375,201.08999633789062,227865
2025-06-30 13:46:00+00:00,200.9949951171875,201.17999267578125,200.9600067138672,201.11500549316406,113552
2025-06-30 13:47:00+00:00,200.7987060546875,201.0,200.7532958984375,201.0,116806
2025-06-30 13:48:00+00:00,200.77000427246094,200.88999938964844,200.7100067138672,200.77999877929688,130302
2025-06-30 13:49:00+00:00,200.8000030517578,200.8498992919922,200.66000366210938,200.76499938964844,146498
2025-06-30 13:50:00+00:00,200.83990478515625,200.88999938964844,200.63999938964844,200.8000030517578,111360
2025-06-30 13:51:00+00:00,200.86000061035156,200.97999572753906,200.82000732421875,200.83999633789062,99543
2025-06-30 13:52:00+00:00,200.985595703125,201.0,200.75990295410156,200.86500549316406,91549
2025-06-30 13:53:00+00:00,200.97999572753906,201.08900451660156,200.91000366210938,200.97000122070312,200669
2025-06-30 13:54:00+00:00,200.80999755859375,200.98500061035156,200.80999755859375,200.98500061035156,71578
2025-06-30 13:55:00+00:00,200.83999633789062,200.91000366210938,200.8000030517578,200.83999633789062,84125
2025-06-30 13:56:00+00:00,200.82000732421875,200.83999633789062,200.7198944091797,200.82000732421875,92860
2025-06-30 13:57:00+00:00,200.72000122070312,200.8300018310547,200.6999969482422,200.80999755859375,83413
2025-06-30 13:58:00+00:00,200.73550415039062,200.76510620117188,200.6199951171875,200.71389770507812,121882
2025-06-30 13:59:00+00:00,200.75999450683594,200.8000030517578,200.68499755859375,200.73500061035156,181120
2025-06-30 14:00:00+00:00,200.8000030517578,200.8798065185547,200.68499755859375,200.7550048828125,113520
2025-06-30 14:01:00+00:00,200.78500366210938,200.91000366210938,200.77000427246094,200.7899932861328,146031
2025-06-30 14:02:00+00:00,200.66000366210938,200.8000030517578,200.6199951171875,200.77999877929688,110295
2025-06-30 14:03:00+00:00,200.52000427246094,200.69000244140625,200.42999267578125,200.6750030517578,285131
2025-06-30 14:04:00+00:00,200.48260498046875,200.57000732421875,200.35240173339844,200.52499389648438,164491
2025-06-30 14:05:00+00:00,200.6999969482422,200.76759338378906,200.4499969482422,200.4600067138672,146541
2025-06-30 14:06:00+00:00,200.72000122070312,200.80999755859375,200.67999267578125,200.72000122070312,114523
2025-06-30 14:07:00+00:00,200.82000732421875,200.85000610351562,200.7100067138672,200.72000122070312,120319
2025-06-30 14:08:00+00:00,200.74989318847656,200.83999633789062,200.6999969482422,200.8300018310547,96525
2025-06-30 14:09:00+00:00,200.79660034179688,200.85000610351562,200.7449951171875,200.7449951171875,115533
2025-06-30 14:10:00+00:00,201.14230346679688,201.14230346679688,200.8072967529297,200.82000732421875,255378
2025-06-30 14:11:00+00:00,201.1199951171875,201.1699981689453,200.99000549316406,201.13009643554688,188889
2025-06-30 14:12:00+00:00,201.30999755859375,201.37109375,201.11000061035156,201.14500427246094,245039
2025-06-30 14:13:00+00:00,201.08999633789062,201.30999755859375,201.02000427246094,201.30999755859375,120300
2025-06-30 14:14:00+00:00,201.0800018310547,201.0800018310547,200.89999389648438,201.0500030517578,74700
2025-06-30 14:15:00+00:00,200.89999389648438,201.07000732421875,200.82000732421875,201.07000732421875,101236
2025-06-30 14:16:00+00:00,200.8000030517578,200.91000366210938,200.76499938964844,200.90989685058594,97552
2025-06-30 14:17:00+00:00,200.83999633789062,200.86000061035156,200.76820373535156,200.78480529785156,77961
2025-06-30 14:18:00+00:00,200.8699951171875,200.9199981689453,200.8249969482422,200.8249969482422,91486
2025-06-30 14:19:00+00:00,200.88999938964844,200.92999267578125,200.85000610351562,200.85000610351562,82644
2025-06-30 14:20:00+00:00,200.97500610351562,200.99000549316406,200.83999633789062,200.86500549316406,77562
2025-06-30 14:21:00+00:00,200.97000122070312,201.1199951171875,200.88499450683594,200.97500610351562,132544
2025-06-30 14:22:00+00:00,200.9969940185547,201.0543975830078,200.9600067138672,200.97320556640625,78641
2025-06-30 14:23:00+00:00,200.92999267578125,201.0500030517578,200.9199981689453,201.00999450683594,105032
2025-06-30 14:24:00+00:00,201.02000427246094,201.02000427246094,200.85499572753906,200.92999267578125,59716
2025-06-30 14:25:00+00:00,200.8699951171875,201.02999877929688,200.86000061035156,201.00999450683594,70465
2025-06-30 14:26:00+00:00,200.97999572753906,200.9864959716797,200.8300018310547,200.8699951171875,118629
2025-06-30 14:27:00+00:00,200.94900512695312,201.0,200.89999389648438,200.9842071533203,62455
2025-06-30 14:28:00+00:00,200.88499450683594,200.94500732421875,200.77999877929688,200.93829345703125,100305
2025-06-30 14:29:00+00:00,201.00990295410156,201.02999877929688,200.85000610351562,200.88499450683594,97319
2025-06-30 14:30:00+00:00,200.9987030029297,201.0500030517578,200.94000244140625,201.0050048828125,75391
2025-06-30 14:31:00+00:00,200.98500061035156,201.02499389648438,200.9550018310547,201.0,84111
2025-06-30 14:32:00+00:00,201.25999450683594,201.3000030517578,200.97000122070312,200.99000549316406,156832
2025-06-30 14:33:00+00:00,201.24899291992188,201.32000732421875,201.22999572753906,201.26499938964844,140680
2025-06-30 14:34:00+00:00,201.1199951171875,201.26449584960938,201.05999755859375,201.24000549316406,98795
2025-06-30 14:35:00+00:00,201.1199951171875,201.15499877929688,201.07000732421875,201.125,74422
2025-06-30 14:36:00+00:00,201.16000366210938,201.1649932861328,201.00999450683594,201.1199951171875,83082
2025-06-30 14:37:00+00:00,201.0500030517578,201.18499755859375,201.04139709472656,201.16000366210938,102245
2025-06-30 14:38:00+00:00,200.9499969482422,201.0749969482422,200.89999389648438,201.0500030517578,136945
2025-06-30 14:39:00+00:00,200.8699951171875,200.9799041748047,200.85000610351562,200.94000244140625,106034
2025-06-30 14:40:00+00:00,200.6999969482422,200.86000061035156,200.64370727539062,200.85499572753906,180707
2025-06-30 14:41:00+00:00,200.5800018310547,200.7449951171875,200.53990173339844,200.6999969482422,149000
2025-06-30 14:42:00+00:00,200.58999633789062,200.6300048828125,200.50999450683594,200.57000732421875,115649
2025-06-30 14:43:00+00:00,200.30099487304688,200.58999633789062,200.22000122070312,200.58999633789062,230929
2025-06-30 14:44:00+00:00,200.16000366210938,200.32000732421875,200.12899780273438,200.30650329589844,205102
2025-06-30 14:45:00+00:00,200.13499450683594,200.2100067138672,200.06500244140625,200.1551971435547,156619
2025-06-30 14:46:00+00:00,200.0749969482422,200.2100067138672,200.07000732421875,200.1300048828125,144306
2025-06-30 14:47:00+00:00,200.00999450683594,200.06500244140625,199.94000244140625,200.060302734375,414976
2025-06-30 14:48:00+00:00,199.91969299316406,200.10000610351562,199.89999389648438,200.0,162791
2025-06-30 14:49:00+00:00,199.94000244140625,200.0050048828125,199.8699951171875,199.9199981689453,163278
2025-06-30 14:50:00+00:00,199.9199981689453,200.0449981689453,199.91000366210938,199.94009399414062,156502
2025-06-30 14:51:00+00:00,199.860107421875,199.92999267578125,199.75,199.9199981689453,244556
2025-06-30 14:52:00+00:00,199.7899932861328,199.8699951171875,199.77000427246094,199.8697967529297,150309
2025-06-30 14:53:00+00:00,199.6999969482422,199.80999755859375,199.66000366210938,199.7899932861328,226718
2025-06-30 14:54:00+00:00,199.72000122070312,199.72999572753906,199.59010314941406,199.6999969482422,168150
2025-06-30 14:55:00+00:00,199.81100463867188,199.82000732421875,199.67999267578125,199.71499633789062,148764
2025-06-30 14:56:00+00:00,199.90499877929688,199.99000549316406,199.7899932861328,199.80999755859375,134969
2025-06-30 14:57:00+00:00,199.9199981689453,199.9499969482422,199.83999633789062,199.89999389648438,122976
2025-06-30 14:58:00+00:00,199.8000030517578,199.94000244140625,199.7949981689453,199.9207000732422,89333
2025-06-30 14:59:00+00:00,199.97000122070312,199.97999572753906,199.75,199.80999755859375,142848
2025-06-30 15:00:00+00:00,199.85020446777344,199.99000549316406,199.81460571289062,199.97000122070312,121869
2025-06-30 15:01:00+00:00,199.6909942626953,199.85499572753906,199.6300048828125,199.85499572753906,164289
2025-06-30 15:02:00+00:00,199.86019897460938,199.89999389648438,199.69000244140625,199.6999969482422,99302
2025-06-30 15:03:00+00:00,199.92999267578125,199.92999267578125,199.80999755859375,199.86099243164062,88533
2025-06-30 15:04:00+00:00,199.84500122070312,199.94000244140625,199.77999877929688,199.92999267578125,118219
2025-06-30 15:05:00+00:00,200.02000427246094,200.0576934814453,199.83999633789062,199.83999633789062,157223
2025-06-30 15:06:00+00:00,200.05780029296875,200.11000061035156,200.0258026123047,200.0258026123047,130825
2025-06-30 15:07:00+00:00,200.0500030517578,200.10000610351562,199.85000610351562,200.05999755859375,102290
2025-06-30 15:08:00+00:00,200.10499572753906,200.1699981689453,200.02999877929688,200.02999877929688,93133
2025-06-30 15:09:00+00:00,200.1501007080078,200.24000549316406,200.11000061035156,200.11000061035156,113835
2025-06-30 15:10:00+00:00,200.1999969482422,200.25999450683594,200.0850067138672,200.16000366210938,105810
2025-06-30 15:11:00+00:00,200.22999572753906,200.23350524902344,200.1300048828125,200.1947021484375,66925
2025-06-30 15:12:00+00:00,200.10000610351562,200.27000427246094,200.0684051513672,200.21499633789062,72365
2025-06-30 15:13:00+00:00,200.03480529785156,200.11000061035156,200.0,200.0800018310547,92278
2025-06-30 15:14:00+00:00,200.0800018310547,200.1300048828125,199.97000122070312,200.02000427246094,94512
2025-06-30 15:15:00+00:00,200.02000427246094,200.10809326171875,199.91000366210938,200.0800018310547,117239
2025-06-30 15:16:00+00:00,200.02000427246094,200.0500030517578,199.97000122070312,200.01499938964844,45621
2025-06-30 15:17:00+00:00,199.98500061035156,200.0399932861328,199.86000061035156,200.02999877929688,102618
2025-06-30 15:18:00+00:00,200.00999450683594,200.02000427246094,199.92999267578125,199.99000549316406,52795
2025-06-30 15:19:00+00:00,200.07760620117188,200.1284942626953,200.00999450683594,200.01499938964844,45841
2025-06-30 15:20:00+00:00,200.19500732421875,200.19520568847656,200.07000732421875,200.0749969482422,81178
2025-06-30 15:21:00+00:00,200.22500610351562,200.28529357910156,200.19000244140625,200.19970703125,70723
2025-06-30 15:22:00+00:00,200.26109313964844,200.27870178222656,200.21499633789062,200.22000122070312,64266
2025-06-30 15:23:00+00:00,200.05999755859375,200.27999877929688,200.05999755859375,200.27000427246094,92511
2025-06-30 15:24:00+00:00,200.08999633789062,200.16000366210938,199.9499969482422,200.0800018310547,121855
2025-06-30 15:25:00+00:00,200.0800018310547,200.09500122070312,200.00999450683594,200.08999633789062,56900
2025-06-30 15:26:00+00:00,200.10000610351562,200.1199951171875,200.02999877929688,200.072998046875,56562
2025-06-30 15:27:00+00:00,200.05999755859375,200.14999389648438,200.0500030517578,200.11000061035156,75642
2025-06-30 15:28:00+00:00,199.9586944580078,200.10079956054688,199.95050048828125,200.05999755859375,93067
2025-06-30 15:29:00+00:00,199.97000122070312,200.03500366210938,199.8800048828125,199.9600067138672,83504
2025-06-30 15:30:00+00:00,199.96499633789062,200.0,199.92999267578125,199.98919677734375,51242
2025-06-30 15:31:00+00:00,199.97999572753906,200.0050048828125,199.86000061035156,199.96839904785156,57723
2025-06-30 15:32:00+00:00,199.85000610351562,199.9998016357422,199.8000030517578,199.9998016357422,86153
2025-06-30 15:33:00+00:00,200.11520385742188,200.1199951171875,199.8000030517578,199.85499572753906,138293
2025-06-30 15:34:00+00:00,200.1300048828125,200.16000366210938,200.02999877929688,200.1199951171875,105571
2025-06-30 15:35:00+00:00,200.0780029296875,200.1300048828125,200.00999450683594,200.11000061035156,98154
2025-06-30 15:36:00+00:00,199.96499633789062,200.08999633789062,199.96499633789062,200.0800018310547,187691
2025-06-30 15:37:00+00:00,199.91000366210938,200.10000610351562,199.91000366210938,199.96499633789062,233286
2025-06-30 15:38:00+00:00,199.89999389648438,199.94000244140625,199.8300018310547,199.9080047607422,377153
2025-06-30 15:39:00+00:00,199.91000366210938,199.9154052734375,199.80999755859375,199.89500427246094,102114
2025-06-30 15:40:00+00:00,199.9199981689453,199.97999572753906,199.85940551757812,199.91000366210938,78580
2025-06-30 15:41:00+00:00,199.9051055908203,199.97000122070312,199.88999938964844,199.89999389648438,42308
2025-06-30 15:42:00+00:00,200.01499938964844,200.03509521484375,199.91000366210938,199.91200256347656,50237
2025-06-30 15:43:00+00:00,200.0399932861328,200.10000610351562,200.01370239257812,200.02499389648438,48246
2025-06-30 15:44:00+00:00,200.05999755859375,200.08999633789062,199.9949951171875,200.0399932861328,50253
2025-06-30 15:45:00+00:00,200.19000244140625,200.2100067138672,200.07000732421875,200.07000732421875,84536
2025-06-30 15:46:00+00:00,200.2100067138672,200.22999572753906,200.10000610351562,200.18699645996094,80701
2025-06-30 15:47:00+00:00,200.11000061035156,200.19000244140625,200.0800018310547,200.1699981689453,41300
2025-06-30 15:48:00+00:00,200.10000610351562,200.13499450683594,200.07919311523438,200.11500549316406,39537
2025-06-30 15:49:00+00:00,200.00999450683594,200.1300048828125,199.97999572753906,200.10000610351562,64403
2025-06-30 15:50:00+00:00,200.10000610351562,200.10000610351562,200.02000427246094,200.02000427246094,49297
2025-06-30 15:51:00+00:00,200.03500366210938,200.1300048828125,200.02000427246094,200.0988006591797,45482
2025-06-30 15:52:00+00:00,200.07000732421875,200.07989501953125,200.01010131835938,200.02000427246094,37900
2025-06-30 15:53:00+00:00,200.15499877929688,200.16000366210938,200.02499389648438,200.06100463867188,79144
2025-06-30 15:54:00+00:00,200.1876983642578,200.1999969482422,200.1300048828125,200.14999389648438,60872
2025-06-30 15:55:00+00:00,199.99000549316406,200.22000122070312,199.97999572753906,200.17999267578125,58836
2025-06-30 15:56:00+00:00,199.8572998046875,200.00999450683594,199.84500122070312,200.0,84489
2025-06-30 15:57:00+00:00,199.9600067138672,199.99000549316406,199.8209991455078,199.85000610351562,74618
2025-06-30 15:58:00+00:00,199.97000122070312,200.0399932861328,199.9499969482422,199.96499633789062,73925
2025-06-30 15:59:00+00:00,200.0399932861328,200.0458984375,199.9398956298828,199.9600067138672,46259
2025-06-30 16:00:00+00:00,200.0688934326172,200.09500122070312,199.99000549316406,200.0399932861328,60593
2025-06-30 16:01:00+00:00,200.1300048828125,200.14999389648438,200.06109619140625,200.06500244140625,50325
2025-06-30 16:02:00+00:00,200.11000061035156,200.1699981689453,200.08999633789062,200.13999938964844,52614
2025-06-30 16:03:00+00:00,200.10000610351562,200.1553955078125,200.06500244140625,200.10499572753906,51533
2025-06-30 16:04:00+00:00,200.22430419921875,200.22999572753906,200.0800018310547,200.10499572753906,81935
2025-06-30 16:05:00+00:00,200.19000244140625,200.24000549316406,200.1699981689453,200.2100067138672,53473
2025-06-30 16:06:00+00:00,200.1699981689453,200.22999572753906,200.16000366210938,200.18499755859375,43496
2025-06-30 16:07:00+00:00,200.25,200.25999450683594,200.13999938964844,200.14500427246094,49821
2025-06-30 16:08:00+00:00,200.2747039794922,200.28500366210938,200.22000122070312,200.2449951171875,44151
2025-06-30 16:09:00+00:00,200.39999389648438,200.39999389648438,200.27459716796875,200.27499389648438,92740
2025-06-30 16:10:00+00:00,200.39999389648438,200.4199981689453,200.36500549316406,200.39999389648438,75148
2025-06-30 16:11:00+00:00,200.3350067138672,200.41000366210938,200.30999755859375,200.38999938964844,516555
2025-06-30 16:12:00+00:00,200.3300018310547,200.38499450683594,200.30020141601562,200.32000732421875,50342
2025-06-30 16:13:00+00:00,200.33999633789062,200.3699951171875,200.2899932861328,200.31500244140625,37809
2025-06-30 16:14:00+00:00,200.32000732421875,200.36000061035156,200.2449951171875,200.35000610351562,42703
2025-06-30 16:15:00+00:00,200.33999633789062,200.3699951171875,200.2864990234375,200.30999755859375,35166
2025-06-30 16:16:00+00:00,200.3249969482422,200.41000366210938,200.32000732421875,200.33999633789062,52188
2025-06-30 16:17:00+00:00,200.27999877929688,200.33999633789062,200.25999450683594,200.3350067138672,48161
2025-06-30 16:18:00+00:00,200.17999267578125,200.27499389648438,200.16000366210938,200.27499389648438,62689
2025-06-30 16:19:00+00:00,200.18499755859375,200.18499755859375,200.1199951171875,200.17999267578125,68741
2025-06-30 16:20:00+00:00,200.11000061035156,200.2198944091797,200.10000610351562,200.17999267578125,44979
2025-06-30 16:21:00+00:00,200.0749969482422,200.16000366210938,200.0449981689453,200.1199951171875,61841
2025-06-30 16:22:00+00:00,200.14999389648438,200.17999267578125,200.0782012939453,200.0800018310547,55291
2025-06-30 16:23:00+00:00,200.17520141601562,200.1999969482422,200.13369750976562,200.14999389648438,37448
2025-06-30 16:24:00+00:00,200.1887969970703,200.1999969482422,200.11000061035156,200.17999267578125,49256
2025-06-30 16:25:00+00:00,200.22999572753906,200.24000549316406,200.13999938964844,200.1999053955078,64022
2025-06-30 16:26:00+00:00,200.32000732421875,200.32020568847656,200.2100067138672,200.24000549316406,75871
2025-06-30 16:27:00+00:00,200.36500549316406,200.39999389648438,200.3300018310547,200.3300018310547,49623
2025-06-30 16:28:00+00:00,200.28700256347656,200.36000061035156,200.2626953125,200.35000610351562,43569
2025-06-30 16:29:00+00:00,200.3249969482422,200.3300018310547,200.27000427246094,200.29519653320312,28889
2025-06-30 16:30:00+00:00,200.1699981689453,200.33999633789062,200.14999389648438,200.30999755859375,71547
2025-06-30 16:31:00+00:00,200.19920349121094,200.2100067138672,200.16000366210938,200.17999267578125,55791
2025-06-30 16:32:00+00:00,200.27999877929688,200.3000030517578,200.17799377441406,200.1999969482422,44710
2025-06-30 16:33:00+00:00,200.27999877929688,200.30999755859375,200.27000427246094,200.27999877929688,40103
2025-06-30 16:34:00+00:00,200.36000061035156,200.39990234375,200.22999572753906,200.27499389648438,54790
2025-06-30 16:35:00+00:00,200.42999267578125,200.4510040283203,200.35000610351562,200.3748016357422,57009
2025-06-30 16:36:00+00:00,200.36000061035156,200.4499053955078,200.2899932861328,200.44000244140625,66613
2025-06-30 16:37:00+00:00,200.28500366210938,200.3632049560547,200.27000427246094,200.3509979248047,50625
2025-06-30 16:38:00+00:00,200.1999969482422,200.3199005126953,200.19500732421875,200.28329467773438,54012
2025-06-30 16:39:00+00:00,200.25,200.27999877929688,200.17999267578125,200.2100067138672,51316
2025-06-30 16:40:00+00:00,200.3253936767578,200.3300018310547,200.25999450683594,200.25999450683594,36980
2025-06-30 16:41:00+00:00,200.32000732421875,200.33790588378906,200.2700958251953,200.3300018310547,34705
2025-06-30 16:42:00+00:00,200.47000122070312,200.47000122070312,200.31500244140625,200.32009887695312,56018
2025-06-30 16:43:00+00:00,200.36000061035156,200.47999572753906,200.36000061035156,200.46499633789062,66012
2025-06-30 16:44:00+00:00,200.33999633789062,200.39500427246094,200.30999755859375,200.35000610351562,55617
2025-06-30 16:45:00+00:00,200.38999938964844,200.41000366210938,200.33999633789062,200.33999633789062,30785
2025-06-30 16:46:00+00:00,200.27000427246094,200.38999938964844,200.25,200.3699951171875,60744
2025-06-30 16:47:00+00:00,200.2449951171875,200.3000030517578,200.24000549316406,200.27000427246094,37398
2025-06-30 16:48:00+00:00,200.2899932861328,200.31590270996094,200.27000427246094,200.27000427246094,39296
2025-06-30 16:49:00+00:00,200.14999389648438,200.30999755859375,200.13999938964844,200.28990173339844,65209
2025-06-30 16:50:00+00:00,200.11000061035156,200.1634063720703,200.10000610351562,200.14500427246094,63816
2025-06-30 16:51:00+00:00,199.94000244140625,200.09500122070312,199.9250030517578,200.09500122070312,159328
2025-06-30 16:52:00+00:00,199.875,199.94500732421875,199.84500122070312,199.94500732421875,103535
2025-06-30 16:53:00+00:00,199.9149932861328,199.9149932861328,199.84500122070312,199.8800048828125,71477
2025-06-30 16:54:00+00:00,200.02000427246094,200.02999877929688,199.9149932861328,199.918701171875,136783
2025-06-30 16:55:00+00:00,199.98500061035156,200.0303955078125,199.9499969482422,200.00999450683594,51527
2025-06-30 16:56:00+00:00,200.02999877929688,200.0500030517578,199.9499969482422,199.9801025390625,203138
2025-06-30 16:57:00+00:00,200.05130004882812,200.0865020751953,200.0137939453125,200.03500366210938,51344
2025-06-30 16:58:00+00:00,200.0449981689453,200.10000610351562,199.97999572753906,200.0500030517578,81750
2025-06-30 16:59:00+00:00,200.1199951171875,200.1199951171875,200.02000427246094,200.0449981689453,79233
2025-06-30 17:00:00+00:00,200.14999389648438,200.16580200195312,200.10000610351562,200.1199951171875,44246
2025-06-30 17:01:00+00:00,200.17999267578125,200.17999267578125,200.13999938964844,200.14500427246094,33794
2025-06-30 17:02:00+00:00,199.97000122070312,200.17999267578125,199.9499969482422,200.16000366210938,229146
2025-06-30 17:03:00+00:00,200.0,200.02000427246094,199.97000122070312,199.97500610351562,66109
2025-06-30 17:04:00+00:00,200.0399932861328,200.07000732421875,199.99000549316406,199.99009704589844,50107
2025-06-30 17:05:00+00:00,200.0363006591797,200.0500030517578,199.97000122070312,200.0500030517578,53572
2025-06-30 17:06:00+00:00,200.0449981689453,200.07000732421875,200.0124969482422,200.02999877929688,48850
2025-06-30 17:07:00+00:00,200.09500122070312,200.09500122070312,200.01429748535156,200.0500030517578,52533
2025-06-30 17:08:00+00:00,200.10000610351562,200.13999938964844,200.07000732421875,200.08999633789062,79734
2025-06-30 17:09:00+00:00,200.14999389648438,200.1999969482422,200.10000610351562,200.10000610351562,79851
2025-06-30 17:10:00+00:00,200.22959899902344,200.23260498046875,200.14759826660156,200.15499877929688,64145
2025-06-30 17:11:00+00:00,200.16000366210938,200.26100158691406,200.16000366210938,200.22999572753906,67250
2025-06-30 17:12:00+00:00,200.07000732421875,200.1999053955078,200.0500030517578,200.17999267578125,78824
2025-06-30 17:13:00+00:00,200.0500030517578,200.06500244140625,199.99000549316406,200.06500244140625,101981
2025-06-30 17:14:00+00:00,200.08999633789062,200.1300048828125,200.01499938964844,200.0500030517578,105671
2025-06-30 17:15:00+00:00,200.11500549316406,200.1199951171875,200.05999755859375,200.0850067138672,50228
2025-06-30 17:16:00+00:00,200.13699340820312,200.18890380859375,200.0966033935547,200.1199951171875,76156
2025-06-30 17:17:00+00:00,200.11500549316406,200.14999389648438,200.0749969482422,200.13999938964844,42753
2025-06-30 17:18:00+00:00,200.0500030517578,200.1199951171875,200.0399932861328,200.11500549316406,140964
2025-06-30 17:19:00+00:00,200.0240020751953,200.05999755859375,200.0050048828125,200.0500030517578,57242
2025-06-30 17:20:00+00:00,200.08999633789062,200.10000610351562,200.00999450683594,200.02000427246094,83808
2025-06-30 17:21:00+00:00,200.02499389648438,200.11000061035156,200.02000427246094,200.0800018310547,64850
2025-06-30 17:22:00+00:00,200.0399932861328,200.07000732421875,200.0,200.02999877929688,49104
2025-06-30 17:23:00+00:00,200.02000427246094,200.0500030517578,199.95089721679688,200.02999877929688,118608
2025-06-30 17:24:00+00:00,199.9600067138672,200.0399932861328,199.9600067138672,200.02499389648438,81898
2025-06-30 17:25:00+00:00,199.9709930419922,200.00999450683594,199.94000244140625,199.9600067138672,84372
2025-06-30 17:26:00+00:00,200.0030059814453,200.0030059814453,199.9499969482422,199.97000122070312,40983
2025-06-30 17:27:00+00:00,200.02000427246094,200.0399932861328,199.97000122070312,199.99000549316406,50348
2025-06-30 17:28:00+00:00,200.0399932861328,200.05999755859375,199.99000549316406,200.0229949951172,41311
2025-06-30 17:29:00+00:00,200.15499877929688,200.16000366210938,200.0399932861328,200.0399932861328,57417
2025-06-30 17:30:00+00:00,200.16000366210938,200.1999969482422,200.1300048828125,200.15499877929688,61963
2025-06-30 17:31:00+00:00,200.10000610351562,200.15899658203125,200.08009338378906,200.15899658203125,46835
2025-06-30 17:32:00+00:00,200.08999633789062,200.1300048828125,200.0800018310547,200.08999633789062,32922
2025-06-30 17:33:00+00:00,200.13999938964844,200.13999938964844,200.09010314941406,200.10000610351562,50891
2025-06-30 17:34:00+00:00,200.16000366210938,200.1750030517578,200.11500549316406,200.14999389648438,38370
2025-06-30 17:35:00+00:00,200.17999267578125,200.17999267578125,200.11300659179688,200.16879272460938,35852
2025-06-30 17:36:00+00:00,200.28500366210938,200.3300018310547,200.17999267578125,200.18499755859375,69496
2025-06-30 17:37:00+00:00,200.25,200.27999877929688,200.2322998046875,200.26100158691406,42263
2025-06-30 17:38:00+00:00,200.31500244140625,200.3300018310547,200.25,200.25,43584
2025-06-30 17:39:00+00:00,200.2801055908203,200.32760620117188,200.25999450683594,200.32760620117188,37956
2025-06-30 17:40:00+00:00,200.26010131835938,200.30499267578125,200.22000122070312,200.28500366210938,48142
2025-06-30 17:41:00+00:00,200.27999877929688,200.27999877929688,200.23500061035156,200.27499389648438,95520
2025-06-30 17:42:00+00:00,200.27000427246094,200.32989501953125,200.2449951171875,200.27999877929688,47387
2025-06-30 17:43:00+00:00,200.2899932861328,200.30999755859375,200.25,200.27000427246094,46578
2025-06-30 17:44:00+00:00,200.3000030517578,200.30999755859375,200.24000549316406,200.2949981689453,40722
2025-06-30 17:45:00+00:00,200.2808074951172,200.32000732421875,200.25,200.30079650878906,60480
2025-06-30 17:46:00+00:00,200.27000427246094,200.3000030517578,200.25,200.2899932861328,34995
2025-06-30 17:47:00+00:00,200.25,200.3350067138672,200.25,200.27000427246094,84834
2025-06-30 17:48:00+00:00,200.21499633789062,200.26499938964844,200.1800994873047,200.25999450683594,46961
2025-06-30 17:49:00+00:00,200.22000122070312,200.22000122070312,200.1699981689453,200.21539306640625,37109
2025-06-30 17:50:00+00:00,200.2100067138672,200.22999572753906,200.19000244140625,200.22999572753906,31575
2025-06-30 17:51:00+00:00,200.00999450683594,200.22999572753906,200.0032958984375,200.2100067138672,63455
2025-06-30 17:52:00+00:00,200.04359436035156,200.05999755859375,199.98500061035156,200.0050048828125,112747
2025-06-30 17:53:00+00:00,200.04989624023438,200.07000732421875,200.0106964111328,200.0399932861328,30404
2025-06-30 17:54:00+00:00,200.02000427246094,200.06869506835938,200.02000427246094,200.05999755859375,31557
2025-06-30 17:55:00+00:00,200.16000366210938,200.32000732421875,200.00999450683594,200.0399932861328,166428
2025-06-30 17:56:00+00:00,200.13999938964844,200.2100067138672,200.0800018310547,200.16000366210938,70195
2025-06-30 17:57:00+00:00,200.1199951171875,200.1300048828125,199.89999389648438,200.1199951171875,129002
2025-06-30 17:58:00+00:00,200.11000061035156,200.15499877929688,200.0850067138672,200.11000061035156,36785
